AppID,PermissionToName,AppName,Reviewer,Platform,OS,Whichpopulationsistheapptargeting,Howwouldyoubestcategorizetheappdeveloper,Whatkindsofsupportdoesthedeveloperoffer,Wasanappropriateclinicalexpertinvolvedinappdevelopmentorqualitycontrol,Werepatientsinvolvedinappdevelopmentorqualitycontrol,Doestheappmakereferencetodiseasespecificguidelines,DoestheappclaimtobecompliantwiththeFDAguidelinessurroundingregulationofmobilemedicalapps,Doestheapprequirealogin,Doestheapphaveinappadvertising,IfyouansweredYestothepriorquestionisitpossibletoupgradetoanadfreeversion,Istheapptetheredtoahealthcaresystem,Cantheappsyncdirectlywithaperipheraldevice,IftheappisaniOSappisitcompatiblewithHealthKit,IftheappisanAndroidappisitcompatiblewithGoogleFit,Doestheapphaveaprivacypolicy,Doestheappdeveloperprovideruserinformationtoothersindividuallyorinaggregate,DoestheappclaimtomeetthestandardofHIPAAcompliance,Inwhatwaysdoestheappengagepatients,Doestheapprewardtheuserforengagingwiththeapporachievinghealthgoals,DoestheappengageusersthroughsocialmediaIfsohow,Doestheappappropriatelywarnuserscaregiversorclinicianswhendangerousinformationisentered,HowdoestheapphandlecommunicationorsharingofinformationwithCAREGIVERS,HowdoestheapphandlecommunicationorsharingofinformationwithCLINICIANS,IthinkthatIwouldliketousethisappfrequently,Ifoundtheappunnecessarilycomplex,Ithoughttheappwaseasytouse,IthinkthatIwouldneedthesupportofatechnicalpersontobeabletousethisapp,Ifoundthevariousfunctionsinthisappwerewellintegrated,Ithoughttherewastoomuchinconsistencyinthisapp,Iwouldimaginethatmostpeoplewouldlearntousethisappveryquickly,Ifoundtheappverycumbersometouse,Ifeltveryconfidentusingtheapp,IneededtolearnalotofthingsbeforeIcouldgetgoingwiththisapp,Howlikelyisitthatyouwouldrecommendthisapptoafriendorcolleague,iOSAvgRating,iOSNumRatings,AndroidAvgRating,AndroidNumRatings,AndroidNumDownloads,iOSONLYPricetodownloadtheappindollars,iOSONLYPricetopurchaseALLinapppurchasesindollars,iOSONLYAnnualpricetopurchaseasubscriptionindollars,ANDROIDONLYPricetodownloadtheappindollars,ANDROIDONLYPricetopurchaseALLinapppurchasesindollars,ANDROIDONLYAnnualpricetopurchaseasubscriptionindollars
120b,n,,clinician_reviewer,"iPhone, Android tablet",Both,Depression or bipolar disorder,For-profit company,"E-mail, Phone",Clinical expert involved,No patients involved,Yes,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,No,Yes,None of the above,No,Private (e.g. app connects you to other patients through its own social media platform),Yes,None of the above,None of the above,,,,,,,,,,,7,,,,,,0,0,0,0,0,0
120b,n,,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,"Depression or bipolar disorder, Smoking, alcohol, or drug abuse",For-profit company,"E-mail, Text messaging/SMS",No clinical expert involved,Patients involved,Yes,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,No,Yes,"Provides educational information, Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information",No,Private (e.g. app connects you to other patients through its own social media platform),No,None of the above,None of the above,5,2,5,1,5,1,5,1,5,1,,,,3,37,"1,000 - 5,000",0,0,0,0,0,0
123b,y,PE Coach,clinician_reviewer,"iPhone, Android tablet",Both,None of the above,Government agency,E-mail,Clinical expert involved,No patients involved,No,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,No,Not stated,No,"Provides educational information, Records information, Displays patient's health information",No,None of the above,No,None of the above,None of the above,,,,,,,,,,,1,,,,,,0,0,0,0,0,0
123b,y,PE Coach,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,Depression or bipolar disorder,Government agency,E-mail,Clinical expert involved,No patients involved,Yes,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,No,No,No,"Provides educational information, Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information, Reminds or alerts patients",No,None of the above,No,None of the above,None of the above,4,1,4,1,5,1,5,1,5,1,,4,14,4,77,"10,000 - 50,000",0,0,0,0,0,0
124b,y,PTSD Coach,clinician_reviewer,"iPhone, Android tablet",Both,None of the above,Government agency,E-mail,Clinical expert involved,No patients involved,Yes,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,No,No,"Provides educational information, Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information, Reminds or alerts patients",No,None of the above,Yes,None of the above,None of the above,,,,,,,,,,,3,,,,,,0,0,0,0,0,0
124b,y,PTSD Coach,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,Depression or bipolar disorder,Government agency,E-mail,Clinical expert involved,No patients involved,Yes,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,No,No,No,"Provides educational information, Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information, Reminds or alerts patients",No,None of the above,Yes,None of the above,None of the above,4,1,5,1,5,1,5,1,5,1,,4,101,4,541,"50,000 - 100,000",0,0,0,0,0,0
125b,n,,clinician_reviewer,"iPhone, Android tablet",Both,Depression or bipolar disorder,Other non-profit organization,E-mail,No clinical expert involved,No patients involved,Yes,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,"Yes, in aggregate only",No,"Provides educational information, Records information, Displays patient's health information, Reminds or alerts patients",Yes,"Public (e.g. Twitter, Facebook, Pinterest, etc)",No,None of the above,None of the above,,,,,,,,,,,7,,,,,,0,0,0,0,0,0
125b,n,,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,Depression or bipolar disorder,Other non-profit organization,E-mail,No clinical expert involved,No patients involved,Yes,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,"Yes, in aggregate only",No,"Records information, Reminds or alerts patients",Yes,"Public (e.g. Twitter, Facebook, Pinterest, etc)",No,None of the above,None of the above,5,1,5,1,5,1,5,1,5,1,,4,132,3.5,548,"50,000 - 100,000",0,0,0,0,0,0
126b,y,CareZone,clinician_reviewer,"iPhone, Android tablet",Both,All of the above,For-profit company,E-mail,No clinical expert involved,No patients involved,No,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,Yes,No,No,Yes,"Yes, in aggregate only",Yes,"Provides educational information, Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with family (e.g. caregiver)",No,None of the above,No,Caregiver has access to information using separate login,None of the above,,,,,,,,,,,10,,,,,,0,0,0,0,0,0
126b,y,CareZone,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,All of the above,For-profit company,"E-mail, Text messaging/SMS",No clinical expert involved,No patients involved,No,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,"Yes, in aggregate only",No,"Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",No,None of the above,No,"Caregiver has access to information using separate login, Patient can e-mail information to caregiver using app, Patient can text information to caregiver using app","Patient can e-mail information to clinician using app, Patient can text information to clinician using app",4,2,5,1,5,1,4,2,4,1,,4.5,148,4.5,10342,"500,000 - 1,000,000",0,0,0,0,0,0
129b,n,,clinician_reviewer,"iPhone, Android tablet",Both,Elderly,For-profit company,"E-mail, Phone",No clinical expert involved,No patients involved,No,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,Not applicable (Android app),No,No,Not stated,No,Provides educational information,No,None of the above,No,None of the above,None of the above,,,,,,,,,,,0,,,,,,,,,0,0,0
129b,n,,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,Elderly,For-profit company,E-mail,Clinical expert involved,No patients involved,No,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,No,Not stated,No,Provides educational information,No,Private (e.g. app connects you to other patients through its own social media platform),No,None of the above,None of the above,3,1,5,1,5,1,5,1,5,1,,,,4.5,14,"1,000 - 5,000",0,0,0,0,0,0
132b,n,,clinician_reviewer,"iPhone, Android tablet",Both,All of the above,For-profit company,"E-mail, Phone",Clinical expert involved,No patients involved,No,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,No,No,"Records information, Displays patient's health information, Enables communication of information with clinician",No,None of the above,No,None of the above,Clinician has access to information using separate login,,,,,,,,,,,6,,,,,,14.99,3.99,0,0,14.99,0
132b,n,,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,All of the above,For-profit company,E-mail,Clinical expert involved,No patients involved,No,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,No,No,"Records information, Displays patient's health information, Enables communication of information with clinician",No,None of the above,No,Caregiver has access to information using separate login,"Clinician has access to information using separate login, Patient can enter information directly into electronic health record or patient portal using app",4,1,4,1,5,1,4,5,3,4,,4,31,3,58,"1,000 - 5,000",9.99,3.99,0,0,0,0
134b,n,,clinician_reviewer,"iPhone, Android tablet",Both,All of the above,For-profit company,E-mail,No clinical expert involved,No patients involved,No,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,Yes,No,No,Not stated,No,"Records information, Displays patient's health information, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",No,None of the above,No,Patient can e-mail information to caregiver using app,Patient can e-mail information to clinician using app,,,,,,,,,,,6,,,,,,4.99,0,0,4.99,0,0
134b,n,,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,All of the above,For-profit company,"E-mail, Text messaging/SMS",No clinical expert involved,No patients involved,No,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,No,No,No,"Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",No,None of the above,No,"Patient can e-mail information to caregiver using app, Patient can text information to caregiver using app","Patient can e-mail information to clinician using app, Patient can text information to clinician using app",4,2,4,3,4,1,3,3,4,3,,4,561,4,178,"5,000 - 10,000",4.99,0,0,4.99,0,0
136b,y,RightAssure,clinician_reviewer,"iPhone, Android tablet",Both,Elderly,For-profit company,E-mail,No clinical expert involved,No patients involved,No,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,No,Not stated,No,"Reminds or alerts patients, Enables communication of information with family (e.g. caregiver)",No,None of the above,No,"Patient can e-mail information to caregiver using app, Patient can text information to caregiver using app",None of the above,,,,,,,,,,,7,,,,,,0,0,23.96,0,0,23.96
136b,y,RightAssure,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,Elderly,For-profit company,E-mail,No clinical expert involved,No patients involved,No,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,No,Not stated,No,"Reminds or alerts patients, Enables communication of information with family (e.g. caregiver)",No,None of the above,Yes,"Patient can e-mail information to caregiver using app, Patient can text information to caregiver using app",None of the above,4,2,4,1,5,1,5,1,4,1,,,,5,1, 10 - 50,0,5.99,23.96,0,5.99,23.96
146b,y,Health Mate,clinician_reviewer,"iPhone,Android tablet",Both,"Hypertension, Obesity",For-profit company,E-mail,No clinical expert involved,No patients involved,No,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,Yes,No,Yes,Yes,"Yes, in aggregate only",No,"Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",Yes,Private (e.g. app connects you to other patients through its own social media platform),No,Patient can e-mail information to caregiver using app,Patient can e-mail information to clinician using app,,,,,,,,,,,8,,,,,,0,0,0,0,0,0
146b,y,Health Mate,nonclinician_reviewer,"iPad or iPad Mini,Android tablet",Both,"Hypertension, Obesity",For-profit company,E-mail,Clinical expert involved,Patients involved,No,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,Yes,No,Yes,No,Not stated,No,"Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",Yes,Private (e.g. app connects you to other patients through its own social media platform),No,"Patient can e-mail information to caregiver using app, Patient can text information to caregiver using app","Patient can e-mail information to clinician using app, Patient can text information to clinician using app",5,2,5,2,5,1,5,1,5,1,,3.5,2152,3.5,9505,"500,000 - 1,000,000",0,0,0,0,0,0
149b,n,,clinician_reviewer,"iPhone,Android tablet",Both,Hypertension,For-profit company,"E-mail, Phone",Clinical expert involved,No patients involved,No,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,Yes,No,No,No,Not stated,Yes,"Provides educational information, Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",Yes,None of the above,Yes,Patient can e-mail information to caregiver using app,Patient can e-mail information to clinician using app,,,,,,,,,,,6.5,,,,,,0,1.99,0,0,1.99,0
149b,n,,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,"Diabetes mellitus, Hypertension, Obesity, Smoking, alcohol, or drug abuse, Stroke",For-profit company,"E-mail, Phone, Live chat",Clinical expert involved,No patients involved,Yes,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,Yes,No,No,Yes,"Yes, in aggregate only",No,"Provides educational information, Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",No,None of the above,No,Patient can e-mail information to caregiver using app,Patient can e-mail information to clinician using app,4,1,5,1,5,1,5,1,4,1,,,,,,,0,1.99,0,0,5.99,0
151b,n,,clinician_reviewer,"iPhone, Android tablet",Both,Obesity,For-profit company,E-mail,Clinical expert involved,No patients involved,Yes,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,No,Yes,No,Yes,"Yes, in aggregate only",No,"Provides educational information, Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information",Yes,Private (e.g. app connects you to other patients through its own social media platform),Yes,None of the above,None of the above,,,,,,,,,,,9,,,,,,0,0,49.98,0,0,29.98
151b,n,,nonclinician_reviewer,"iPhone, Android tablet",Both,Obesity,For-profit company,E-mail,Clinical expert involved,No patients involved,No,No,Yes,Yes,Yes,No,No,No,No,Yes,"Yes, in aggregate only",No,"Provides educational information, Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information, Reminds or alerts patients",No,"Private (e.g. app connects you to other patients through its own social media platform), Through a web-based forum",No,None of the above,None of the above,4,2,4,1,5,1,3,1,4,4,,4.5,11031,4.5,10667,"1,000,000 - 5,000,000",0,114.98,49.98,0,79.98,29.98
152b,n,,clinician_reviewer,"iPhone, Android tablet",Both,"Diabetes mellitus, Obesity",For-profit company,E-mail,No clinical expert involved,No patients involved,No,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,Yes,No,No,Yes,No,No,"Provides educational information, Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information",Yes,"Public (e.g. Twitter, Facebook, Pinterest, etc)",No,None of the above,None of the above,,,,,,,,,,,3,3,5308,4,1685,"100,000 - 500,000",0,0,0,0,0,0
152b,n,,nonclinician_reviewer,"iPhone, Android tablet",Both,"Diabetes mellitus, Obesity",For-profit company,E-mail,No clinical expert involved,No patients involved,No,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,"Yes, in aggregate only",No,"Provides educational information, Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information",No,"Public (e.g. Twitter, Facebook, Pinterest, etc)",No,None of the above,None of the above,2,4,3,1,2,3,1,4,3,3,,,,,,,0,0,0,0,0,0
153b,n,,clinician_reviewer,"iPhone, Android tablet",Both,All of the above,For-profit company,"E-mail, Phone",Clinical expert involved,No patients involved,No,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,Yes,Yes,No,Yes,"Yes, in aggregate only",No,"Provides educational information, Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information, Reminds or alerts patients",Yes,"Public (e.g. Twitter, Facebook, Pinterest, etc)",No,None of the above,None of the above,,,,,,,,,,,10,4.5,2525,4,4326,"100,000 - 500,000",0,0,0,0,0,0
153b,n,,nonclinician_reviewer,"iPhone, iPad or iPad Mini, Android tablet",Both,All of the above,For-profit company,"E-mail, Phone",Clinical expert involved,No patients involved,Yes,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,Yes,No,Yes,"Yes, in aggregate only",No,"Provides educational information, Instructs patients (app provides guidance or advice based on information you provide it), Records information, Reminds or alerts patients",Yes,"Public (e.g. Twitter, Facebook, Pinterest, etc)",No,None of the above,None of the above,1,1,5,1,4,1,5,1,5,1,,,,,,,0,0,0,0,0,0
154b,y,Lose It!,clinician_reviewer,"iPhone, Android tablet",Both,Obesity,For-profit company,E-mail,Clinical expert involved,No patients involved,No,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,Yes,Yes,Yes,Yes,"Yes, in aggregate only",No,"Provides educational information, Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information, Reminds or alerts patients",Yes,"Private (e.g. app connects you to other patients through its own social media platform), Through a web-based forum",Yes,None of the above,None of the above,,,,,,,,,,,10,,,,,,0,0,39.99,0,0,39.99
154b,y,Lose it!,nonclinician_reviewer,"iPhone, Android tablet",Both,Obesity,For-profit company,E-mail,Clinical expert involved,No patients involved,No,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,Yes,Yes,Yes,Yes,"Yes, in aggregate only",No,"Provides educational information, Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",Yes,"Private (e.g. app connects you to other patients through its own social media platform), Through a web-based forum",Yes,Patient can e-mail information to caregiver using app,Patient can e-mail information to clinician using app,4,1,5,1,5,1,4,4,1,2,,4,358956,4.5,42852,"5,000,000 - 10,000,000",0,39.99,39.99,0,39.99,39.99
164b,n,,clinician_reviewer,"iPhone, Android phone",Both,Pain,For-profit company,E-mail,No clinical expert involved,No patients involved,No,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,No,No,"Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",No,None of the above,No,Patient can e-mail information to caregiver using app,Patient can e-mail information to clinician using app,,,,,,,,,,,9,4.5,724,4,156,"1,000 - 5,000",4.99,0,0,4.99,0,0
164b,n,,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,Pain,For-profit company,E-mail,No clinical expert involved,Patients involved,No,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,No,No,"Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",No,"Public (e.g. Twitter, Facebook, Pinterest, etc)",No,"Patient can e-mail information to caregiver using app, Patient can text information to caregiver using app","Patient can e-mail information to clinician using app, Patient can text information to clinician using app",4,3,4,2,3,1,3,2,4,3,,,,,,,4.99,0,0,4.99,0,0
169b,n,,clinician_reviewer,"iPhone, Android phone",Both,"Smoking, alcohol, or drug abuse",For-profit company,E-mail,No clinical expert involved,No patients involved,No,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,"Yes, in aggregate only",No,"Records information, Displays patient's health information",No,"Public (e.g. Twitter, Facebook, Pinterest, etc)",No,"Patient can e-mail information to caregiver using app, Patient can text information to caregiver using app","Patient can e-mail information to clinician using app, Patient can text information to clinician using app",,,,,,,,,,,9,,,4,32,"1,000 - 5,000",0,0,0,0,0,0
169b,n,,nonclinician_reviewer,"iPhone, Android tablet",Both,"Smoking, alcohol, or drug abuse",For-profit company,E-mail,No clinical expert involved,No patients involved,No,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,No,No,"Records information, Reminds or alerts patients, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",Yes,"Public (e.g. Twitter, Facebook, Pinterest, etc), Through a web-based forum",No,None of the above,None of the above,4,2,5,1,4,1,4,1,4,1,,,,,,,0,0,0,0,0,0
16b,n,,clinician_reviewer,"iPhone,Android tablet",Both,Stroke,For-profit company,E-mail,Clinical expert involved,No patients involved,No,No,No,No,"Not applicable (answered \No\\ to prior question)\""""",No,No,No,No,No,Not stated,No,"Provides educational information, Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",No,None of the above,No,Patient can e-mail information to caregiver using app,Patient can e-mail information to clinician using app,,,,,,,,,,,7,N/A,N/A,5,1, 10 - 50,2.99,0,0,3.01,0,0
16b,n,,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,Stroke,Other non-profit organization,E-mail,Clinical expert involved,No patients involved,No,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,Not applicable (iOS app),Yes,No,No,"Provides educational information, Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",No,None of the above,Yes,Patient can e-mail information to caregiver using app,Patient can e-mail information to clinician using app,2,1,5,1,5,1,5,1,5,1,,,,,,,2.99,0,0,,,
171b,n,,clinician_reviewer,"iPhone, Android phone",Both,"Smoking, alcohol, or drug abuse",For-profit company,E-mail,No clinical expert involved,No patients involved,Yes,No,No,Yes,Yes,No,No,No,No,No,Not stated,No,"Provides educational information, Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information, Reminds or alerts patients",Yes,"Public (e.g. Twitter, Facebook, Pinterest, etc)",No,None of the above,None of the above,,,,,,,,,,,7,3.5,325,4,698,"50,000 - 100,000",0,5.99,0,0,0,11.88
171b,n,,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,"Smoking, alcohol, or drug abuse",For-profit company,E-mail,No clinical expert involved,No patients involved,Yes,No,No,Yes,Yes,No,No,No,No,No,Not stated,No,"Provides educational information, Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",Yes,"Public (e.g. Twitter, Facebook, Pinterest, etc)",No,"Patient can e-mail information to caregiver using app, Patient can text information to caregiver using app","Patient can e-mail information to clinician using app, Patient can text information to clinician using app",5,1,5,1,5,1,5,1,5,1,,,,,,,0,5.99,0,0,5.99,0
172b,y,QuitNow! Pro,clinician_reviewer,"iPhone, Android phone",Both,"Smoking, alcohol, or drug abuse",For-profit company,E-mail,No clinical expert involved,No patients involved,No,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,Not stated,No,"Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",Yes,"Public (e.g. Twitter, Facebook, Pinterest, etc), Private (e.g. app connects you to other patients through its own social media platform)",No,"Patient can e-mail information to caregiver using app, Patient can text information to caregiver using app","Patient can e-mail information to clinician using app, Patient can text information to clinician using app",,,,,,,,,,,8,3.5,31,4.5,2,"10,000 - 50,000",3.99,0,0,2.99,0,0
172b,y,QuitNow! Pro,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,"Smoking, alcohol, or drug abuse",For-profit company,E-mail,No clinical expert involved,No patients involved,Yes,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,No,Not stated,No,"Provides educational information, Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",Yes,"Public (e.g. Twitter, Facebook, Pinterest, etc), Private (e.g. app connects you to other patients through its own social media platform)",No,"Patient can e-mail information to caregiver using app, Patient can text information to caregiver using app","Patient can e-mail information to clinician using app, Patient can text information to clinician using app",5,1,4,1,4,1,5,1,5,1,,,,,,,3.99,0,0,2.99,0,0
173b,n,,clinician_reviewer,"iPhone, Android phone",Both,"Smoking, alcohol, or drug abuse",Government agency,E-mail,Clinical expert involved,Patients involved,No,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,No,No,"Provides educational information, Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",Yes,"Public (e.g. Twitter, Facebook, Pinterest, etc)",No,"Patient can e-mail information to caregiver using app, Patient can text information to caregiver using app","Patient can e-mail information to clinician using app, Patient can text information to clinician using app",,,,,,,,,,,7,4.5,7,4.5,2504,"50,000 - 100,000",0,0,0,0,0,0
173b,n,,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,"Smoking, alcohol, or drug abuse",Government agency,"E-mail, Live chat",Clinical expert involved,Patients involved,Yes,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,"Yes, in aggregate only",No,"Provides educational information, Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",Yes,"Public (e.g. Twitter, Facebook, Pinterest, etc)",No,"Patient can e-mail information to caregiver using app, Patient can text information to caregiver using app","Patient can e-mail information to clinician using app, Patient can text information to clinician using app",5,1,4,2,4,1,4,1,5,1,,,,,,,0,0,0,0,0,0
175b,n,,clinician_reviewer,"iPhone, Android tablet",Both,"Smoking, alcohol, or drug abuse",Other non-profit organization,E-mail,Clinical expert involved,No patients involved,Yes,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,No,Not stated,No,Provides educational information,No,None of the above,No,None of the above,None of the above,,,,,,,,,,,6,,,,,,0,0,0,0,0,0
175b,n,,nonclinician_reviewer,"iPhone, Android tablet",Both,"Smoking, alcohol, or drug abuse",Government agency,None of the above,Clinical expert involved,No patients involved,Yes,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,No,Not stated,No,Provides educational information,No,None of the above,No,None of the above,None of the above,4,1,5,1,5,1,4,1,5,1,,,,4,11,"500 - 1,000",0,0,0,0,0,0
1b,n,,clinician_reviewer,"iPhone,Android tablet",Both,Diabetes mellitus,For-profit company,"E-mail, Phone",Clinical expert involved,Patients involved,No,Yes,Yes,No,"Not applicable (answered \No\\ to prior question)\""""",No,Yes,Yes,No,Yes,"Yes, in aggregate only",Yes,"Records information, Displays patient's health information",Yes,"Public (e.g. Twitter, Facebook, Pinterest, etc)",No,None of the above,None of the above,,,,,,,,,,,9,5,1144,4.5,2,"50,000 - 100,000",0,0,27.99,0,0,27.99
1b,n,,nonclinician_reviewer,"iPad or iPad Mini,Android tablet",Both,Diabetes mellitus,For-profit company,E-mail,Clinical expert involved,Patients involved,No,Yes,Yes,No,"Not applicable (answered \No\\ to prior question)\""""",No,Yes,Yes,No,Yes,"Yes, in aggregate only",No,"Provides educational information, Records information, Displays patient's health information",Yes,"Public (e.g. Twitter, Facebook, Pinterest, etc)",No,None of the above,None of the above,3,2.5,4,1,3.5,1.5,2.5,2.5,4,2.5,,,,,,,0,2.99,27.99,0,0,0
21b,y,Bariatric Pal,clinician_reviewer,"iPhone,Android tablet",Both,Obesity,For-profit company,E-mail,No clinical expert involved,Patients involved,No,No,No,Yes,No,No,No,No,No,Yes,"Yes, in aggregate only",No,None of the above,No,"Public (e.g. Twitter, Facebook, Pinterest, etc), Private (e.g. app connects you to other patients through its own social media platform), Through a web-based forum",No,None of the above,None of the above,,,,,,,,,,,6,3.5,56,4,496,"10,000 - 50,000",0,0,0,0,0,0
21b,y,Bariatric pal,nonclinician_reviewer,"iPhone,Android tablet",Both,Obesity,For-profit company,E-mail,No clinical expert involved,Patients involved,No,No,No,Yes,No,No,No,No,No,Yes,"Yes, in aggregate only",No,Provides educational information,No,Through a web-based forum,No,None of the above,None of the above,4.5,1.5,3.5,1,3,1.5,3.5,2,4,1.5,,,,,,,0,0,0,0,0,0
